001;  Morning Consult, 777, ± 2%, 2016-02-27, 2016-02-26
002;  CNN/ORC, 427, ± 5%, 2016-02-27, 2016-02-24
003;  YouGov/Economist, 456, ±%, 2016-02-27, 2016-02-24
004;  SurveyMonkey, 1946, ± 3.5%, 2016-02-25, 2016-02-24
005;  Morning Consult, 1430, ± 2.6%, 2016-02-25, 2016-02-24
006;  IBD/TIPP Poll, 400, ± 5%, 2016-02-24, 2016-02-19
007;  Rasmussen Reports/ Pulse Opinion Research, 697, ± 4%, 2016-02-22, 2016-02-21
008;  Ipsos/Reuters, 553, ± 4.8%, 2016-02-24, 2016-02-20
009;  NBC News/SurveyMonkey, 3368, ± 2.4%, 2016-02-21, 2016-02-15
010;  Fox News, 404, ± 4.5%, 2016-02-17, 2016-02-15
011;  Ipsos/Reuters, 517, ± 4.9%, 2016-02-17, 2016-02-13
012;  Morning Consult, 662, ±%, 2016-02-16, 2016-02-15
013;  NBC News/ Wall Street Journal, 400, ± 4.9%, 2016-02-16, 2016-02-14
014;  CBS News/ New York Times, 581, ± 5.0%, 2016-02-16, 2016-02-12
015;  Robert Morris, 259, ± 3.0%, 2016-02-16, 2016-02-11
016;  YouGov/Economist, 472, ±%, 2016-02-15, 2016-02-11
017;  USA Today/ Suffolk University, 358, ± 5.2%, 2016-02-15, 2016-02-11
018;  Quinnipiac, 602, ± 4%, 2016-02-15, 2016-02-10
019;  Morning Consult, 710, ± 3.7%, 2016-02-11, 2016-02-10
020;  NBC News/SurveyMonkey, 3411, ± 1.1%, 2016-02-14, 2016-02-08
021;  Ipsos/Reuters, 513, ± 4.7%, 2016-02-10, 2016-02-06
022;  Morning Consult, 4287, ± 1%, 2016-02-07, 2016-02-03
023;  Rasmussen, 725, ± 4%, 2016-02-04, 2016-02-03
024;  Quinnipiac University, 507, ± 4.4%, 2016-02-04, 2016-02-02
025;  NBC News/SurveyMonkey, 2887, ± 2.7%, 2016-02-07, 2016-02-01
026;  Public Policy Polling, 531, ± 4.3%, 2016-02-03, 2016-02-02
027;  Morning Consult, 641, ± 3.9%, 2016-02-03, 2016-02-02
028;  Ipsos/Reuters, 631, ± 4.4%, 2016-02-03, 2016-01-30
029;  Morning Consult, 1491, ± 2.5%, 2016-02-01, 2016-01-29
030;  NBC News/ SurveyMonkey, 3057, ± 2.6%, 2016-01-31, 2016-01-25
031;  YouGov/Economist, 481, ± 2.0%, 2016-01-30, 2016-01-27
032;  IBD/TIPP, 395, ± 5.0%, 2016-01-27, 2016-01-22
033;  Bloomberg/ Purple Strategies, 1020, ± 3.1%, 2016-01-26, 2016-01-22
034;  Morning Consult, 1552, ± 2.0%, 2016-01-24, 2016-01-21
035;  CNN/ORC, 405, ± 3.0%, 2016-01-24, 2016-01-21
036;  ABC News/ Washington Post, 356, ± 3.5%, 2016-01-24, 2016-01-21
037;  Public Religion Research Institute, 381, ± 3.6%, 2016-01-24, 2016-01-20
038;  NBC News/ SurveyMonkey, 2327, ± 1.3%, 2016-01-24, 2016-01-18
039;  Fox News, 405, ± 3.0%, 2016-01-21, 2016-01-18
040;  Zogby, 294, ± 5.8%, 2016-01-20, 2016-01-19
041;  Ipsos/Reuters, 588, ± 2.8%, 2016-01-20, 2016-01-16
042;  YouGov/Economist, 476, ± 2.9%, 2016-01-19, 2016-01-15
043;  Monmouth University, 385, ± 5.0%, 2016-01-18, 2016-01-15
044;  Morning Consult, 1635, ± 2.0%, 2016-01-17, 2016-01-14
045;  NBC/SurveyMonkey, 3342, ± 2.3%, 2016-01-17, 2016-01-11
046;  Gravis/ One America News, 1693, ± 2.4%, 2016-01-14, 2016-01-14
047;  NBC News/ Wall Street Journal, 400, ± 4.9%, 2016-01-13, 2016-01-09
048;  Ipsos/Reuters, 575, ± 2.8%, 2016-01-13, 2016-01-09
049;  YouGov/Economist, 552, ± 4.6%, 2016-01-11, 2016-01-09
050;  Gravis Marketing/ One America News, 832, ± 2%, 2016-01-10, 2016-01-10
051;  Morning Consult, 878, ± 2.0%, 2016-01-10, 2016-01-08
