001;  NBC/SurveyMonkey[5], 3847, 1.8%, February 8-14, 2016
002;  Reuters[6], 588, 4%, February 8–12, 2016
003;  Morning Consult[7], 811, 3.4%, February 10-11, 2016
004;  Morning Consult[7], 811, 3.4%, February 10-11, 2016
005;  Morning Consult[9], 1988, 1%, February 3-7, 2016
006;  NBC / SurveyMonkey[10], 3154, 1.4%, February 1-7, 2016
007;  Ipsos/Reuters[11], 512, 5%, February 2–5, 2016
008;  Rasmussen Reports[12], 574, 4.5%, February 3–4, 2016
009;  Quinnipiac University[13], 484, 4.5%, February 2–4, 2016
010;  Public Policy Polling[14], 517, 4.3%, February 2–3, 2016
011;  Morning Consult[15], 719, 3.6%, February 2–3, 2016
012;  Ipsos/Reuters[16], 704, 4.2%, January 30, 2016 – February 3, 2016
013;  Morning Consult[17], 1928, 2.2%, January 29, 2016 – February 1, 2016
014;  NBC/SurveyMonkey[18], 3233, 2.3%, January 25-31, 2016
015;  YouGov/Economist[19], 531, 2.9%, January 27–30, 2016
016;  Ipsos/Reuters[20], 231, 7%, January 25–29, 2016
017;  IBD/TIPP[21], 378, 5.1%, January 22–27, 2016
018;  CNN / ORC[22], 440, 4.5%, January 21–24, 2016
019;  Washington Post / ABC News[23], 406, 5.5%, January 21–24, 2016
020;  Fox News[24], 375, 5%, January 18–21, 2016
021;  Zogby[25], 373, , January 19–20, 2016
022;  Ipsos/Reuters[26], 629, 2.8%, January 16–20, 2016
023;  YouGov/Economist[27], 2000, –, January 15–19, 2016
024;  Monmouth University[28], 352, 5.4%, January 15–18, 2016
025;  NBC News/Wall Street Journal[29], 400, 4.9%, January 9–13, 2016
026;  Gravis Marketing/One America News[30], 890, –, January 10, 2016
027;  New York Times/CBS News[31], 389, 6%, January 7–10, 2016
028;  NBC/SurveyMonkey[32], 2619, 2.4%, January 4–10, 2016
029;  IBD/TIPP[33], 378, 5.1%, January 4–8, 2016
030;  Fox News[34], 360, 5%, January 4–7, 2016
031;  Ipsos/Reuters[35], 709, 4.2%, January 2–6, 2016
032;  YouGov/Economist[36], 533, 2.8%, December 31, 2015 – January 6, 2016
033;  NBC/SurveyMonkey[37], 3700, 1.9%, December 28, 2015 – January 3, 2016
034;  Ipsos/Reuters[38], 825, 2.5%, December 26–30, 2015
035;  Ipsos/Reuters[39], 603, 4.6%, December 19–23, 2015
036;  Rasmussen Reports[40], 546, 4.5%, December 20–21, 2015
037;  YouGov/Economist[41], 565, 3.1%, December 18–21, 2015
038;  CNN/ORC[42], 414, 5%, December 17–21, 2015
039;  Emerson College Polling Society[43], 332, 5.3%, December 17–20, 2015
040;  Qunnipiac University[44], 462, 2.6%, December 16–20, 2015
041;  Fox News[45], 390, 3.0%, December 16–17, 2015
042;  Public Policy Polling[46], 525, 4.3%, December 16–17, 2015
043;  Ipos/Reuters[47], 760, 4.0%, December 12–16, 2015
044;  Morning Consult[48], 1790, 2.0%, December 11–15, 2015
045;  Monmouth University[49], 374, 5.1%, December 10–13, 2015
046;  ABC/Washington Post[50], 377, 3.5%, December 1–13, 2015
047;  NBC News/Wall Street Journal[51], 849, 3.36%, December 6–9, 2015
048;  Ipsos/Reuters[52], 573, 4.7%, December 5–9, 2015
049;  YouGov/Economist[53], 647, 3.0%, December 4–9, 2015
050;  Gravis Marketing/One America News Network[54], 731, 3.6%, December 7–8, 2015
051;  CBS/New York Times[55], 384, 6.0%, December 4–8, 2015
052;  Morning Consult[56], 808, 2.0%, December 3–7, 2015
053;  Public Religion Research Institute[57], 463, 3.7%, December 2–6, 2015
054;  USA Today/Suffolk University[58], 363, 3.0%, December 2–6, 2015
055;  IBD/TIPP[59], 345, 5.4%, November 30 – December 4, 2015
056;  Ipsos/Reuters[60], 430, 5.4%, November 28 – December 2, 2015
057;  CNN/ORC[61], 1020, 3.0%, November 27 – December 1, 2015
058;  Quinnipiac University[62], 573, 4.1%, November 23–30, 2015
059;  Ipsos/Reuters[63], 362, 5.9%, November 21–25, 2015
060;  Gravis Marketing/One America News[64], 528, 3.0%, November 23, 2015
061;  YouGov/Economist[65], 764, 3.1%, November 19–23, 2015
062;  ABC News/Washington Post[66], 352, 6.0%, November 16–19, 2015
063;  FOX News[67], 1016, 3.0%, November 16–19, 2015
064;  Ipsos/Reuters[68], 1275, 3.9%, November 14–18, 2015
065;  Public Policy Polling[69], 538, 2.7%, November 16–17, 2015
066;  Bloomberg/Selzer[70], 385, 3.1%, November 15–17, 2015
067;  NBC News/SurveyMonkey[71], 5755, 3.1%, November 15–17, 2015
068;  Rasmussen Reports[72], 506, 4.5%, November 15–16, 2015
069;  Morning Consult[73], 874, 2%, November 13–16, 2015
070;  Public Policy Polling[74], 510, 4.3%, November 12–14, 2015
071;  YouGov/UMass[75], 381, 6%, November 5–13, 2015
072;  Ipsos/Reuters[76], 609, 2.8%, November 7–11, 2015
073;  Public Religion Research Institute[77], 304, 3.7%, November 6–10, 2015
074;  CBS News/Times[78], 418, 6.0%, November 6–10, 2015
075;  YouGov/Economist[79], 658, 3.0%, November 5–9, 2015
076;  Harvard Institute of Politics[80], 751, 2.8, October 30 – November 9, 2015
077;  Morning Consult[81], 1739, 2.0%, November 5–8, 2015
078;  Ipsos/Reuters[82], 629, 4.5%, October 31 – November 4, 2015
079;  McClatchy/Marist[83], 511, 4.3%, October 29 – November 4, 2015
080;  Fox News[84], 505, 3.0%, November 1–3, 2015
081;  UCS/LA Times/SurveyMonkey[85], 1242, 3.0%, October 29 – November 3, 2015
082;  Quinnipiac University[86], 480, 4.5%, October 29 – November 2, 2015
083;  Morning Consult[87], 1015, 2.0%, October 29 – November 1, 2015
084;  NBC News/Wall Street Journal[88], 400, 4.9%, October 25–29, 2015
085;  Investor's Business Daily/TIPP[89], 356, 5.3%, October 24–29, 2015
086;  NBC/SurveyMonkey[90], 1226, 3.7%, October 27–29, 2015
087;  Ipsos/Reuters[91], 676, 2.7%, October 24–28, 2015
088;  YouGov/Economist[92], 2000, 3%, October 23–27, 2015
089;  Gravis Marketing/One America News[93], 1037, 3%, October 27, 2015
090;  Morning Consult[94], 688, 2%, October 22–25, 2015
091;  Ipsos/Reuters[95], 895, 3.8%, October 17–21, 2015
092;  Morning Consult[96], 895, 2.0%, October 15–19, 2015
093;  ABC News/Washington Post[97], 444, 3.5%, October 15–18, 2015
094;  Monmouth University[98], 340, 5.3%, October 15–18, 2015
095;  NBC News/Wall Street Journal[99], 400, 3.9%, October 15–18, 2015
096;  Emerson College Polling Society[100], 390, 3.4%, October 16–17, 2015
097;  CNN/ORC[101], 1024, 3%, October 14–17, 2015
098;  NBC/SurveyMonkey[102], 1857, 3.2%, October 13–15, 2015
099;  Gravis Marketing/One America News[103], 760, 3.6%, October 14, 2015
100;  Ipsos/Reuters[104], 530, 3.0%, October 10–14, 2015
101;  Fox News[105], 353, —, October 10–12, 2015
102;  YouGov/Economist[106], 633, 2.8%, October 8–12, 2015
103;  Morning Consult[107], 862, 2%, October 8–10, 2015
